,username,tweet
1650,netflixturkiye,@midvesc Tablo yaptırıp odaya asmalık söz✍️
1651,netflixturkiye,Favori karakterini onun bir repliğiyle anlat.
1652,netflixturkiye,"@Rumeysa_AE Geldi ve hep burada olacak Rümeysa. Yani seni bekleyecek söz, önce dersler👀"
1653,netflixturkiye,Ciğerimiz kalmamıştır arkadaşlar. https://t.co/rXLK7rAFCY
1654,netflixturkiye,"Hafta sonum verimli geçti diyeceğin belgeselleri bırakıyorum. 

Andy Warhol Günlükleri
Gelmiş Geçmiş En Kötü Ev Arkadaşı
Formula 1: Drive to Survive: 4. Sezon
Soyut Düşünce: Tasarım Sanatı"
1655,netflixturkiye,Uysallar. 30 Mart’ta sadece Netflix’te. https://t.co/1CCPWicXSU
1656,netflixturkiye,@TembellReis 🤫
1657,netflixturkiye,"Epeydir görüşmüyorduk, özlemişim. #Bridgerton https://t.co/AGBN0YljhR"
1658,netflixturkiye,Spora başlamak için 4 neden: https://t.co/6Li3vErrov
1659,netflixturkiye,"Lady Whistledown'dan daha iyi dedikodu yapan biri bırak. 
Ben başlıyorum: Yengem."
1660,netflixturkiye,"The Last Kingdom'ın konusu çok güzel.
Konu: https://t.co/1EGHYs875g"
1661,netflixturkiye,"Hoş geldin """"Bu havada ne giycem?"""" derdi. https://t.co/7PRS8oSxJ3"
1662,netflixturkiye,"@kafasicicek Telefonu açamam, sadece Bridgerton"
1663,netflixturkiye,@starklardanmavi Hayırlı mesailer👍
1664,netflixturkiye,@birtutamburju Kendine yüklenme Burcu...
1665,netflixturkiye,@eternalpunshine Sence de biraz radikal olmamış mı...
1666,netflixturkiye,@drmomcat İşte gerekeni yapan biri.
1667,netflixturkiye,Nihayet göz göze gelebildik. #Bridgerton 2. sezon şimdi sadece Netflix'te. https://t.co/peOWjXMq5W
1668,netflixturkiye,"@1mr_onlymusic Hala izlemeyen varsa, izlemeli✍️"
1669,netflixturkiye,"@blackclaw98_ Ben en son Vikings: Valhalla izledim, izlemediysen bakmalısın👍"
1670,netflixturkiye,@meto3482 Bu sefer bir değişiklik yapmak istedim
1671,netflixturkiye,Arkadaşlar ilk bana önerebilirsiniz.
1672,netflixturkiye,Herkes yorumlarda bir üsttekine bir dizi önersin. Şöyle elden ele…
1673,netflixturkiye,Bu tipi nerede olsa tanırım. https://t.co/o06ooc5Sdd
1674,netflixturkiye,"@terennum_ Evet, çok az kaldı!"
1675,netflixturkiye,@clownsed Ben dönüp dönüp bakıyorum...
1676,netflixturkiye,"@arslann_kubra Evet, Kıvanç 😍"
1677,netflixturkiye,@TIMSProd Lise yıllarına bi gittik geldik.
1678,netflixturkiye,"Bu liste, cemre gibi düştü izleme listeme. https://t.co/ScNHj7IAPz"
1679,netflixturkiye,Bunu buraya bırakıyorum https://t.co/NeQhRTyHQx
1680,netflixturkiye,Hayat 20 Nisan’da #YakamozS245’e sıkışacak. https://t.co/G6uSkBaRTg
1681,netflixturkiye,Nostalji dediğin böyle olur. #SenYaşamayaBak https://t.co/Nd6kqFXEkP
1682,netflixturkiye,Biriniz de demiyor ki admin bugün daha Çarşamba.
1683,netflixturkiye,Ne haftaydı ama…
1684,netflixturkiye,Yok mu bu şehirde bi insan benim gibi? #Uysallar https://t.co/507BQ5cqTE
1685,netflixturkiye,Yıldız ne kadar parlaksa gerçek o kadar karanlıktır. Marilyn Monroe: Kasetlerdeki Sırlar 27 Nisan'da sadece Netflix'te. https://t.co/T4Ci56lrNk
1686,netflixturkiye,https://t.co/Bair9o4yD3
1687,netflixturkiye,"4. sezondan dumanı üstünde fotoğraflar geldi, koşun 💨 #StrangerThings https://t.co/UVBzEu4l9d"
1688,netflixturkiye,Mutlu bir dönüm noktası daha. Grace ve Frankie final bölümleri 29 Nisan'da sadece Netflix'te. https://t.co/eYQ4tVvht5
1689,netflixturkiye,Bir Viking asla beklemez. https://t.co/ZKFwfybRa2
1690,netflixturkiye,Sürprizzz https://t.co/uv4220vDvL
1691,netflixturkiye,@bezdiimartik Ağlama ihtimaline karşı peçete almanı da öneriyorum✍️
1692,netflixturkiye,@sea_smyrna 🤟
1693,netflixturkiye,"Arkadaşım: Günün nasıl geçti?
Ben: https://t.co/vnDTFopZ89"
1694,netflixturkiye,"Ben: Hemen uyuyayım
03.00’da beynim: Bir günde nasıl 136 milyon kez intro'yu atla butonuna basılmış olabilir?"
1695,netflixturkiye,@brandonunaskisi Tüm Tom Hardy hayranlarına adadım bu tweet'i.
1696,netflixturkiye,Herkesten gizlediğin favori dizin #Taboo geldi. Yeni izleyip sevenlere lütfen hoşgörülü davranalım. ‘Ben daha önce keşfetmiştim’ diye onları yargılamayalım. Sonuçta hepimiz Tom Hardy hayran kulübü üyesiyiz.
1697,netflixturkiye,Ben ölmeden önce bir sürü aşkım oldu. #SenYaşamayaBak şimdi sadece Netflix'te. https://t.co/DI892mj94G
1698,netflixturkiye,"Uysal ailesine hoş geldin.
Bir Günday &amp; Saylak fikri #Uysallar 30 Mart’ta sadece Netflix’te. https://t.co/SoNKHour3E"
1699,netflixturkiye,Arkadaşım mesaj atmak yerine aramıştır. https://t.co/3ahIbnMcEJ
1700,netflixturkiye,"Bir hatırlayalım mutluluğa ne kadar kaldı: 

Bridgerton 2. sezon: son 5 gün
The Umbrella Academy 3. sezon: 95 gün
Peaky Blinders 6. sezon: 83 gün
Elite 5. sezon: 20 gün
Stranger Things 4. sezon 1. kısım: 69 gün
Russian Doll 2. sezon: 32 gün"
1701,netflixturkiye,Son 1 ay. #RussianDoll https://t.co/Cf6o4evIJX
1702,netflixturkiye,Hangi intro alarmın olsa hemen uyanırsın?
1703,netflixturkiye,Kamera arkasındakiler de Viking mi? #VikingsValhalla https://t.co/D9BcZhnmIg
1704,netflixturkiye,Kaliteli bir cumartesi geçiriyoruz https://t.co/zBAeBFGb7r
1705,netflixturkiye,Anlayamazsınız. https://t.co/qp9J54l8AH
1706,netflixturkiye,Kurt bakışlım yine işinde gücünde. #TheWitcher https://t.co/174OS3DESs
1707,netflixturkiye,"Henüz bunlara başlamamış olanlar dünyanın en şanslı insanları olabilirler:

Breaking Bad 
Stranger Things
Narcos 
Vikings 
BoJack Horseman 
The Crown 
Dark
Black Mirror 
Peaky Blinders 
Rick and Morty 
Lucifer 
You"
1708,netflixturkiye,Bu fotoğrafı duyabiliyorum. https://t.co/xPjwtbBi2s
1709,netflixturkiye,Biraz da hipnoz olalım. https://t.co/O70DiFmycr
1710,netflixturkiye,Bir Thomas Shelby değildik ama biz de tükendik. #PeakyBlinders https://t.co/nQgWZVwOs1
1711,netflixturkiye,Tarihin ilk klişesi. https://t.co/7dmqEc60uJ
1712,netflixturkiye,@TheGreatmagic https://t.co/jsxz2jiWCj
1713,netflixturkiye,https://t.co/8AqGwHUYJL https://t.co/PGBeoBkiuL
1714,netflixturkiye,"@cgdmaygcunvr Her türden biraz var, mükemmel👍"
1715,netflixturkiye,@simladersin E izlenir öyleyse
1716,netflixturkiye,Netflix'te arama çubuğuna adını yazınca çıkan ilk dizi/filmi söyle.
1717,netflixturkiye,"@DrGunerSonmez Hemen bırakıyorum önerilerimi:
The Crown
Downton Abbey 
Pieces of Her 
Clickbait"
1718,netflixturkiye,Fotoğrafa üç saniye bakınca ''Benden duymuş olma ama...'' cümlesine başlıyorsun. https://t.co/9zs4ABbKRb
1719,netflixturkiye,5 gün daha dayanmak zorundayız.
1720,netflixturkiye,Bu üçlünün hemen şimdi gelmesi lazım. #SenYaşamayaBak https://t.co/He0EmgwsIz
1721,netflixturkiye,@kader_argunn @PsikoPatPenguen The Power of the Dog
1722,netflixturkiye,@khronos55 Gizliden düşüp kalk mı? Aşırı iyi
1723,netflixturkiye,@koray_okay1 herkesin geçmişe gidip kendine karşı yapması gereken bir konuşma👍
1724,netflixturkiye,Her otelde böyle bir çocuk var. https://t.co/xyauYpdO9Y
1725,netflixturkiye,"Esra kendini bir anahtarla bir anda geçmişte buluyor. Benim elimde böyle bir güç olsa hangi zamana giderdim acaba…
https://t.co/Zr1oKQ8lW4 https://t.co/l3I5jga83X"
1726,netflixturkiye,Çocukluğun ile karşılaştın. Ona ilk ne söylersin? https://t.co/lN56Ylvbvw
1727,netflixturkiye,Film 🤝 Fotoğraflar https://t.co/4lh7seying
1728,netflixturkiye,Entrika üzerine master yapmaya devam ediyoruz. Elite 5. sezon 8 Nisan’da sadece Netflix’te.
1729,netflixturkiye,"Siz böyle güzel güzel oturuyorsunuz ama birazdan Camille, Emily ve Gabriel'in yasak aşk yaşadığını söyleyecek. Emily sen Camille ile barışmaya çalışacaksın. Üstüne üstlük bir de Fransızca kursundan yakışıklı bir manita yapacaksın. Ama Gabriel'i unutamayacaksın. Hadi afiyet olsun. https://t.co/OlVYKmRRbJ"
1730,netflixturkiye,Başlayalım bakalım haftaya... Bu havaları atlatmaya yardım edecek dizi önerilerinizi bu kez ben bekliyorum.
1731,netflixturkiye,"@rastgelehse E tabii, The Adam Project izlemedin mi yoksa daha?"
1732,netflixturkiye,@OnerElif Senin gibi belgesel izlemekten keyif alan yakın arkadaşın olabilir🤔
1733,netflixturkiye,"Birine önerdiğin son filmi söyle, aranızdaki bağı tahmin edeyim."
1734,netflixturkiye,☔☔☔22 Haziran☔☔☔ https://t.co/sOkzv8ylhk
1735,netflixturkiye,Hangi intro alarmın olsa hemen uyanırsın?
1736,netflixturkiye,Bekle beni 2023. #TheAdamProject https://t.co/EcBifBdAPt
1737,netflixturkiye,Lady Whistledown bize kartpostal yollamış. https://t.co/i0YGldhxOv
1738,netflixturkiye,Yataktan çıkmadan tüm gün The Office izlemek.
1739,netflixturkiye,İdeal günü bir cümle ile anlat.
1740,netflixturkiye,Uykum yok dedikten sonra diziyi açar açmaz uyuyakalan o kişi...
1741,netflixturkiye,Ben daha bu zamanda sevgili bulamazken adalet mi bu? https://t.co/hP3Z7dALka
1742,netflixturkiye,"Yoo, atlattım bile ayrılığı, gayet iyiyim. https://t.co/4CSFeEZJpS"
1743,netflixturkiye,Bir de beni Viking gibi çeksene. https://t.co/M87fG9ivMp
1744,netflixturkiye,Ben en fazla introyu atlayarak zaman yolculuğu yapıyorum.
1745,netflixturkiye,Ryan Reynolds ile geleceği kurtarmaya gidiyorum. #TheAdamProject şimdi sadece Netflix'te. https://t.co/FrRV8woQkg
1746,netflixturkiye,Ne zaman bir baykuş bana mektup getirip Muggle olmadığımı söyleyecek?
1747,netflixturkiye,Vikings: Valhalla izlesinler diye arkadaşlarımı gaza getiriyorum. https://t.co/orvJfWU51Y
1748,netflixturkiye,Bununla ilgili çok fazla insanla konuşmam gerektiğini hissediyorum. https://t.co/0uZSC1zaLz
1749,netflixturkiye,Aldığı izin zaman aşımına uğradı diyebilir miyiz? https://t.co/192UsDReta
1750,netflixturkiye,Aşkın gözü kör. https://t.co/fXso8cc72F
1751,netflixturkiye,Thomas Shelby'yi soranlar olmuş. #PeakyBlinders final sezonuyla 10 Haziran'da Netflix'te. https://t.co/smNG0vhLxY
1752,netflixturkiye,Artık yaz gelebilir mi lütfen…
1753,netflixturkiye,Son izlediğin film 2022 yılının nasıl biteceğini söylüyor.
1754,netflixturkiye,Yüzler gülüyor çünkü Vikings: Valhalla 2. ve 3. sezon geliyor! 🛡️ https://t.co/eT50K61r6K
1755,netflixturkiye,Bu spor delilik! Bunu bekleyebilmek daha çok delilik! #F1DrivetoSurvive 4. sezonuyla 11 Mart’ta sadece Netflix’te. https://t.co/XJsklEUvRW
1756,netflixturkiye,Sabah 9'da toplantı daveti alırım: https://t.co/xCEexffqFA
1757,netflixturkiye,@trukzobtemin E bu bildiğin The Silent Sea
1758,netflixturkiye,@yarenikom Bridgerton kesinlikle 👍
1759,netflixturkiye,@Melis_1993 Buna kesinlikle Pera Palas’ta Gece Yarısı diyorum 🗝
1760,netflixturkiye,"Görmek istediğin rüyayı anlat, uyumadan önce izleyeceğin diziyi söyleyeyim."
1761,netflixturkiye,Evren yine iş başında. #RussianDoll 2. sezonuyla 20 Nisan'da sadece Netflix'te. https://t.co/hVGdsJ05jJ
1762,netflixturkiye,@hayaattssz Bazen farklı zamanların insanı olursun...
1763,netflixturkiye,Sınav dönemi hayatıma biri girmiştir. https://t.co/EdUVvza0Ru
1764,netflixturkiye,@kaanurgancioglu Benim kime emanet edeceğim belli.
1765,netflixturkiye,Sen gittikten sonra en sevdiğini kime emanet ederdin? #SenYaşamayaBak 21 Mart’ta sadece Netflix’te. https://t.co/ADESfSqs1b
1766,netflixturkiye,Hangi dizi/filmi izledikten sonra Kore yapımlarının müptelası oldun?
1767,netflixturkiye,Sana sürekli spoiler veren arkadaşını etiketleme zamanı. https://t.co/M8T8a9wYTJ
1768,netflixturkiye,"Hemen bunları görmeniz lazım! 
https://t.co/TdIRM7kUvP https://t.co/bYB2VfZeWd"
1769,netflixturkiye,"|￣￣￣￣￣￣￣￣￣￣￣￣￣|
             Yeni stickerlar
              ayağına geldi!
|＿＿＿＿＿＿＿＿＿＿＿＿＿|
                   \ (•◡•) /
                     \     /
                      ——
                      |    |
                      |_  |_"
1770,netflixturkiye,En Viking özelliğin ne?
1771,netflixturkiye,Biraz kendimden bahsedeyim. https://t.co/Zttgw1PRq1
1772,netflixturkiye,Bazen sadece zamanda yolculuk yapmak istersin... #PeraPalastaGeceYarısı https://t.co/penzoT9gJo
1773,netflixturkiye,@boraceylannn Gözler doldu...
1774,netflixturkiye,"Zaman yolculuğuna çıktığınızda görmeniz gereken kişiler:
1- Halit Bey 
2- Halit Bey 
3- Halit Bey"
1775,netflixturkiye,@Faytoz Dünyaya bambaşka bakmaya başlayabilirdik ✍🏼
1776,netflixturkiye,İzlediğin ilk filmi hatırlıyor musun?
1777,netflixturkiye,@GTonbal Haklı 👏
1778,netflixturkiye,Zamanda yolculuk yapıyorsun. Hangi tarihte kiminle tanışmak istersin?
1779,netflixturkiye,BoJack? https://t.co/qhrd0AiHW6
1780,netflixturkiye,@ayperi_nilperi7 Ben de 😕
1781,netflixturkiye,"Ben heyecandan gittim, siz devam edin. https://t.co/HBxwvP9QeN"
1782,netflixturkiye,@selinlimelinli 🥲
1783,netflixturkiye,@mucahitozall Etkisi de kolay kolay geçmiyor 😌
1784,netflixturkiye,Zamanın durmasını istediğin O AN. #PeraPalastaGeceYarısı https://t.co/zPB91FD1BK
1785,netflixturkiye,@serramber Zamanda yolculuk mu yaptın Serra ne ara bitirdin 🤓
1786,netflixturkiye,@sara_t1d 🤫
1787,netflixturkiye,@melekmioo Bir kere başlayınca sonra duramıyorsun
1788,netflixturkiye,@Zeliha26088813 İşte aradığım yorum. BEN DE!!!
1789,netflixturkiye,Her yeni bölüme geçtiğimde ben. https://t.co/LIm2xl8tWC
1790,netflixturkiye,Gelecekten geliyorum spoiler verenin sonu hiç iyi olmuyor arkadaşlar https://t.co/5Zb5LhHNFV
1791,netflixturkiye,@aynensultan Sen tüm gizemi çözmüşsün...
1792,netflixturkiye,@HazalKaya110 Diziye dalıp bunu görmemişim. Esra ile acil arkadaş olmamız lazım!
1793,netflixturkiye,@EbruDrst Bu konuda beni de kırıyorlar Ebru...
1794,netflixturkiye,@hazal_ulusoyist Al benden de o kadar
1795,netflixturkiye,Yazıyor yazıyor! #PeraPalastaGeceYarısı şimdi sadece Netflix'te. https://t.co/GF8MEYLLOT
1796,netflixturkiye,@misskapikolu Duygularımız karşılıklı!
1797,netflixturkiye,@sinemakolik Yarın sabahı bekle diyorum ✍️
1798,netflixturkiye,@flaneuseophie Seni o kadar iyi anlıyorum ki iro…
1799,netflixturkiye,@tokyophonline @raninimanini 🍿🍿🍿
1800,netflixturkiye,Artık saatleri sayıyorum. 😍🗝 #PeraPalastaGeceYarısı https://t.co/KLcsVx2iUX
1801,netflixturkiye,Hadi biraz bunu konuşalım. https://t.co/IL0P3OD3YM
1802,netflixturkiye,"""Gençsin, enerjiksin, hayatının en güzel yılları.""
Öğle yemeğinden sonra ben: https://t.co/SeUp8fMr0A"
1803,netflixturkiye,"Ben en son ne zaman mutluydum?
Bir Günday &amp; Saylak fikri #Uysallar 30 Mart'ta sadece Netflix'te. https://t.co/TG1oQGaV1v"
1804,netflixturkiye,Ben yazıcaktım bunu https://t.co/ZfnRpmqAF6
1805,netflixturkiye,"Geçmişe git, çocukluğunla yüzleş, dünyayı kurtar. #TheAdamProject 11 Mart'ta sadece Netflix’te. https://t.co/u8IjPnHkxt"
1806,netflixturkiye,Dedim dedim inanmadınız bakın ne oldu şimdi. https://t.co/2Hl34W4MVP
1807,netflixturkiye,@alposalp Hepimizin iç sesi:
1808,netflixturkiye,@martina_alanya Bu haftayı bir atlatayım da = büyük bir ihtimalle yarın daha iyi olur
1809,netflixturkiye,@kitappandasi Rica ederim... Buna biraz efkarlandım...
1810,netflixturkiye,Ben ve beni evde istemeyen kedim
1811,netflixturkiye,Hayatım hakkında bir film olsaydı adı Ben ve ______ olurdu.
1812,netflixturkiye,Banyoda olduğum için kaçırdığım kargonun gidişini izliyorum. #LCDP https://t.co/yuaYD1bQBq
1813,netflixturkiye,@srhtcn 👀
1814,netflixturkiye,Keşke benim de böyle bir fotoğrafım olsa. #UFO şimdi sadece Netflix'te. https://t.co/LVgJfpn0Yn
1815,netflixturkiye,Hayat bile bizi kandırıyor. https://t.co/P4iLngqpxn
1816,netflixturkiye,@sudebayy bu doğru yorumu yalnızca alkışlayabilirim 👏
1817,netflixturkiye,Sence ne dinliyor? https://t.co/NaaeMUwD4j
1818,netflixturkiye,Sonraki bölüm: Dışarı çıkıp güneşin tadını çıkar. 👍
1819,netflixturkiye,Olmazsa siz yine de çok şey yapmayın... https://t.co/AyZ0LYprBV
1820,netflixturkiye,"Spoiler yiyen
　○　
　く|)へ　
　　〉　　   ヽ ○ノSpoiler veren
￣￣￣ 7　　ヘ /
　　  ／　 　  ノ
　　  |
　   ／
　   |
    ／"
1821,netflixturkiye,Kraliçe Anya Taylor-Joy'u özleyenlere bugün bir sürpriz bırakıyorum. #Emma https://t.co/2lwSniHkwA
1822,netflixturkiye,Görüldü attığım kişi ikinci mesajı atmayınca: https://t.co/lvH3Y7QJpE
1823,netflixturkiye,"Beynim: Uyumalısın 
O sırada utanç verici bir anım: https://t.co/LJN4mt47oN"
1824,netflixturkiye,"Vikings: Valhalla’ya kalan gün sayısı = 5
Bridgerton’ın yeni sezonuna kalan gün sayısı = 33
Stranger Things’in yeni sezonuna kalan gün sayısı = 96"
1825,netflixturkiye,Hangi belgeseli izledikten sonra aydınlanma yaşadın?
1826,netflixturkiye,@bdromance_demet Emily sen misin yoksa??
1827,netflixturkiye,@azkabanesiri Lafı ağzımdan aldın
1828,netflixturkiye,@Melisaavcii Inventing Anna dünyasından bir kesit gibi
1829,netflixturkiye,@snmk48 Gülmeye devam etmen için Cem Yılmaz izlemeni tavsiye ediyorum✍️
1830,netflixturkiye,@ireler Hem aşk olsun hem gülelim diyorsun… Öyleyse Aşk Taktikleri diyorum
1831,netflixturkiye,@kendihalindef Biraz You havası sezdim
1832,netflixturkiye,En son kullandığın 4 emoji hayatını konu alan filmi anlatıyor.
1833,netflixturkiye,"Maskemi taktım, tulumumu giydim, tanışmayı bekliyorum. La Casa de Papel: Kore çok yakında sadece Netflix'te. https://t.co/gWmLxsbokg"
1834,netflixturkiye,Paris’e İş İçin Gidip En Yakın Arkadaşının Sevgilisine Aşık Olan Ama Sonra Pişmanlıktan Kurtulamayan Kız.
1835,netflixturkiye,Bütün dizi isimleri The Woman Across The Street From The Girl in The Window gibi uzun olsaydı nasıl olurdu?
1836,netflixturkiye,"Basketbol, @AdamSandler ve @KingJames. Diyeceklerim bu kadar. #Hustle 10 Haziran’da sadece Netflix’te. https://t.co/PdJH19BnEt"
1837,netflixturkiye,"''Yıl olmuş 2022, hala dönüp dönüp izliyorum'' dediğin dizi/film hangisi?"
1838,netflixturkiye,Değmez arkadaşlar. https://t.co/fO10hx9k2x
1839,netflixturkiye,@dmtzdmr Bi de bana sor...
1840,netflixturkiye,@SoteSilver Ben arka arkaya iki kere okudum
1841,netflixturkiye,@safiskooo 😉
1842,netflixturkiye,@Buvsee Ben de çok heyecanlıyım!
1843,netflixturkiye,züɹüşüɹöƃ ɐpuıʞɐʎ https://t.co/Rm1iaZnLGQ
1844,netflixturkiye,"ɹıpɹɐʌ ıɔıƃuɐןşɐq ɹıq unuos ɹǝɥ
#StrangerThings 4. sezon ilk kısım 27 Mayıs, 2. kısım 1 Temmuz’da sadece Netflix’te. https://t.co/DnPEKMvGp9"
1845,netflixturkiye,Kaliforniya: Dikkat et! https://t.co/9cbJdwx1rn
1846,netflixturkiye,Creel Evi: Tik tak tik tak. https://t.co/6xBnyfnExx
1847,netflixturkiye,Laboratuvar: Her hikayenin başlangıç noktası vardır. #StrangerThings4 https://t.co/fmklFNZcmb
1848,netflixturkiye,"Rusya: Ceketini al, buluşuyoruz. #StrangerThings4 https://t.co/6QLv3GDcQV"
1849,netflixturkiye,%100 eşleşme https://t.co/VrbySRywUU
1850,netflixturkiye,@oguzzesennn Yalnız değilsin. Bana spoiler verebilirsin Oğuz.
1851,netflixturkiye,"Arkadaşlar şaka yapmıştım, hepiniz ciddiye aldınız."
1852,netflixturkiye,@ yaptığında çıkan 3. kişiye bir spoiler bırak.
1853,netflixturkiye,Pit stop bitmek üzere. 🏁 Formula 1 #DriveToSurvive 4. sezon 11 Mart’a sadece Netflix’te. https://t.co/bchUvYBQnI
1854,netflixturkiye,@dizicibirey1 Ben de 3 Mart'a kadar bu videodayım.
1855,netflixturkiye,Çözmemiz gereken olaylar var. Benimle geçmişe gelen? #PeraPalastaGeceYarısı 3 Mart’ta sadece Netflix’te. https://t.co/a3BGXuGKdD
1856,netflixturkiye,"3. sezonu, saklandığı yerden çıkarmak üzereyim. #TheUmbrellaAcademy https://t.co/Qg2rEB3DNc"
1857,netflixturkiye,İyi ya ne olsun derken iç sesim: https://t.co/ODA3lKYiVu
1858,netflixturkiye,Ya hayatın hakkında bildiğin her şey yalansa? #PiecesOfHer 4 Mart'ta sadece Netflix'te. https://t.co/hCIAfmsQrK
1859,netflixturkiye,@sebepsizbudala Arada bir de Inventing Anna izledim
1860,netflixturkiye,Tüm bölümleri izlediğime göre rahatlıkla uyuyabilirim. https://t.co/XVt22juvsw
1861,netflixturkiye,Koşun dedikodu var! Lady Whistledown geri dönüyor. Bridgerton 2. sezonuyla 25 Mart’ta sadece Netflix’te. https://t.co/Fw0HrlvaIe
1862,netflixturkiye,"Havada aşk kokusu var. 
Ben: https://t.co/UOHESXJRPz"
1863,netflixturkiye,Evden uzakta. Kimseye güven yok. Herkesten şüphelen! #Kaçamak 3 Mart’ta sadece Netflix’te. https://t.co/TBLRFlbiSD
1864,netflixturkiye,@BYalin7 Bana da çok düzgün biri gibi geldi
1865,netflixturkiye,@kubraackgz_ Nasıl yani?!
1866,netflixturkiye,"Sevgililer Günü’nde şansımı deneyeyim dedim ve rüya gibi biriyle eşleştim. Çok mutluyum. Sakın umudunuzu kaybetmeyin arayın, siz de benim kadar şanslı olabilirsiniz. https://t.co/LVfVcG0eoy"
1867,netflixturkiye,@sudenaz_akbay İşte buna başlanırsa yarını düşünmemiz gerek çünkü bırakmak zor olur
1868,netflixturkiye,@DarioMoreno34 Seni şu an kıskanan onlarca kişi bulabilirim.
1869,netflixturkiye,"@keermkaya Önce okul gelir, haklısın 🤐"
1870,netflixturkiye,@anonimsellikler Outer Banks tam bir yaz dizisi. Film dersen Ibiza sana göre
1871,netflixturkiye,"Yarını şimdiden düşünme, henüz hafta sonu bitmedi. Ne izleyelim, önerileri alayım."
1872,netflixturkiye,@il_ayda18 Hassas yorum
1873,netflixturkiye,@W12Sesi Belki de bu kadar  sevmemeliydik
1874,netflixturkiye,Bence iyi çift olurlardı. https://t.co/LocvSy45yC
1875,netflixturkiye,@cansi6 https://t.co/8cTz8EW3da
1876,netflixturkiye,Tek bir kişi. Onlarca birikmiş dizi. Ve onlarca sorumluluk. Başarabilecek mi?
1877,netflixturkiye,Hayatın bir film olsa sloganı ne olurdu?
1878,netflixturkiye,@paraleljonas Tek olmadığıma sevindim şu an
1879,netflixturkiye,Vikings: Valhalla fragmanını her gün izlemem normal mi? https://t.co/0sMrNHxnVS
1880,netflixturkiye,@ObrienKubra Ceren ismi çok uymuş 👍
1881,netflixturkiye,@Ashegulbal Osman +1 diyorum
1882,netflixturkiye,@Coskunbyz Ben 2019’da kaldım
1883,netflixturkiye,@eelifcaliss 🥲
1884,netflixturkiye,"@sendemitugba Ve bir ikizler de şunu bilir, yalnızlık o kadar kötü değildir"
1885,netflixturkiye,@lilameins Aslı da olabilir gibi…
1886,netflixturkiye,Aşamıyorum. https://t.co/CLy2qJEHCU
1887,netflixturkiye,Ben başlıyorum Emily kesin Merve olurdu.
1888,netflixturkiye,"Normal insanların belgesel izleme süresi: 2 saat 37 dakika
Benim internette araştırma yaparak belgesel izleme sürem: 5 saat 37 dakika"
1889,netflixturkiye,#Disenchantment izlemeye gidiyorum. https://t.co/Kw1vxBn5Ip
1890,netflixturkiye,@dmtzdmr İşe yararsa da arayacağım ❤️
1891,netflixturkiye,"@dmtzdmr Öğreniyorum senden bir şeyler, bu taktikler işe yaramazsa ararım"
1892,netflixturkiye,2. sezon. Başladığımız yere geri döndük. #RussianDoll https://t.co/y3RCgTqMYs
1893,netflixturkiye,Zombilerle savaşırken yanında kim olsun?
1894,netflixturkiye,Bu taktik oyununda sen kimin tarafındasın? #AşkTaktikleri şimdi sadece Netflix’te. https://t.co/GYEVE2WQCt
1895,netflixturkiye,"1920'li yıllarda aşk: 💍
2020'li yıllarda aşk: Listeye onun beklediği filmi eklemek. 🎬"
1896,netflixturkiye,"Hangi karakterin ayrı bir dizisi olsa izlerdin? 

Ben başlıyorum, Selim Songür."
1897,netflixturkiye,Geçmişe gidip çocukluğunla takılmak mı? Tam Ryan Reynolds’a göre. #TheAdamProject 11 Mart’ta sadece Netflix’te. https://t.co/b6Lvr5qNmZ
1898,netflixturkiye,"Herhangi bir şey olur.
Darlene Snell: https://t.co/jblvYtc1aW"
1899,netflixturkiye,"@gokyuzunedusen İzlemen için sırada bekleyenler: Daybreak, Black Summer, Ölüler Ordusu, Countdown."
1900,netflixturkiye,Yapmadığı büyü kalmayan yengem. https://t.co/9bxCwgt3z7
1901,netflixturkiye,🏆 #ThePowerofTheDog https://t.co/idBzJ79NBz
1902,netflixturkiye,Sıradaki gelsin. #âlâsıvar https://t.co/idREwFDS7X
1903,netflixturkiye,"5 Harf, Tinder'da sola kaydırman gereken isim.

⬛ ⬛ ⬛ ⬛ ⬛ 

İpucu: Sürekli uçuyor."
1904,netflixturkiye,"Bir şeyler yerken dizi/film izleme isteği
⇵
Dizi/film izlerken bir şeyler yeme isteği"
1905,netflixturkiye,"Bütün gece uyanık kalıp All of Us Are Dead izleyen tek kişi: BEN 

⬛️⬛️⬛️⬛️⬛️
⬛️⬛️⬛️⬛️⬛️
⬛️⬛️⬛️🟩⬛️
⬛️⬛️⬛️⬛️⬛️"
1906,netflixturkiye,Annemin zoruyla komşuya yemek götürüyorum. https://t.co/Gl13iVUnra
1907,netflixturkiye,Buradalar. Çünkü onlar Vikingler! #VikingsValhalla 25 Şubat'ta sadece Netflix'te. https://t.co/fsFKmZU7h0
1908,netflixturkiye,Bence de kesin Arturito olurdu
1909,netflixturkiye,@aysbutalone Tüylerim diken diken oldu…
1910,netflixturkiye,Pazartesi bir karakter olsaydı kim olurdu?
1911,netflixturkiye,@nemrud_kizi Kendini 1919’da bulmak… Keşke benim de başıma gelse
1912,netflixturkiye,@kaospesindeyim Ben gün saymaya başladım bile!
1913,netflixturkiye,"Pera Palas’a rezervasyon yaptırmak istiyorum, 1919 manzaralı oda müsait mi? #PeraPalastaGeceYarısı 3 Mart’ta sadece Netflix’te. https://t.co/fGiY7nqHga"
